_time;vcc;vpanel;tmp;hum;s0;s1;s2;s3;s4;s5;s6;s7;s8;s9;value;sensor_name
2024-06-03 15:39:00+00:00;3,437;3,311;30,25;38,664;436900;102400000;102400000;102400000;5219400;5150500;5074000;446900;479200;504800;air;Tree35
2024-06-03 15:40:00+00:00;3,437;3,312;30,12;39,549;442900;102400000;102400000;102400000;5305600;5214500;5140800;449900;481300;504800;air;Tree35
2024-06-03 15:41:00+00:00;3,436;3,314;29,84;41,836;438900;102400000;102400000;101922200;5174900;5116800;5069300;448100;477600;500000;air;Tree35
2024-06-03 15:42:00+00:00;3,437;3,315;29,6;43,437;434100;102400000;102400000;100631000;5092900;5055200;4963300;443100;471900;497400;air;Tree35
2024-06-03 15:44:00+00:00;3,437;3,314;29,39;44,183;433000;102400000;102400000;99259300;5055200;5013400;4945300;440600;472600;498500;air;Tree35
2024-06-03 15:45:00+00:00;3,437;3,314;29,27;44,739;430300;102400000;102400000;98587400;5074000;4958800;4905300;439700;471300;496700;air;Tree35
2024-06-03 15:46:00+00:00;3,436;3,314;29,17;44,899;432500;102400000;102400000;99034300;5064600;5013400;4900900;441400;472300;497400;air;Tree35
2024-06-03 15:47:00+00:00;3,438;3,315;29,06;45,607;428700;102400000;102400000;98365400;5008800;4927500;4883400;439700;469000;492700;air;Tree35
2024-06-03 15:49:00+00:00;3,438;3,317;29;45,32;430800;102400000;102400000;98698700;5055200;4976900;4909700;440900;470000;498100;air;Tree35
2024-06-03 15:50:00+00:00;3,436;3,313;29;44,919;433000;102400000;102400000;100399800;5092900;5018000;4949800;444600;472600;500700;air;Tree35
2024-06-03 15:52:00+00:00;3,436;3,314;28,95;45,656;431900;102400000;102400000;98476300;5083400;4999600;4914200;442000;474900;496000;air;Tree35
2024-06-03 15:54:00+00:00;3,437;3,313;28,86;45,943;432200;102400000;102400000;98698700;5069300;4990500;4918600;441400;471900;496700;air;Tree35
2024-06-03 15:55:00+00:00;3,437;3,314;28,88;45,827;432200;102400000;102400000;99372200;5036500;4999600;4900900;441100;471600;497800;air;Tree35
2024-06-03 15:56:00+00:00;3,437;3,317;28,89;45,908;431900;102400000;102400000;98810400;5031900;4981400;4887800;440900;470300;498500;air;Tree35
2024-06-03 15:57:00+00:00;3,436;3,315;28,95;45,367;430800;102400000;102400000;99259300;5092900;4986000;4909700;440600;471900;498100;air;Tree35
2024-06-03 16:00:00+00:00;3,435;3,315;28,97;45,285;433300;102400000;102400000;98922200;5131200;5027300;4963300;441700;473900;498900;air;Tree35
2024-06-03 16:01:00+00:00;3,436;3,315;28,79;45,642;435200;102400000;102400000;98922200;5092900;5055200;4923000;443100;474600;500000;air;Tree35
2024-06-03 16:02:00+00:00;3,434;3,314;28,73;46,193;433600;102400000;102400000;99259300;5102400;4990500;4936400;444900;475200;500700;air;Tree35
2024-06-03 16:04:00+00:00;3,437;3,317;28,61;46,043;435500;102400000;102400000;100284600;5116800;5064600;4990500;443400;474600;501400;air;Tree35
2024-06-03 16:05:00+00:00;3,436;3,312;28,51;46,198;437700;102400000;102400000;100631000;5136000;5041200;4936400;444900;476200;502200;air;Tree35
2024-06-03 16:06:00+00:00;3,436;3,316;28,47;46,558;435500;102400000;102400000;100863400;5131200;5074000;5018000;448700;479200;504000;air;Tree35
2024-06-03 16:07:00+00:00;3,434;3,314;28,41;46,788;438300;102400000;102400000;100979900;5150500;5059900;5018000;446900;475200;502900;air;Tree35
2024-06-03 16:09:00+00:00;3,437;3,316;28,4;45,399;440000;102400000;102400000;100979900;5234500;5145700;5083400;450200;481600;507000;air;Tree35
2024-06-03 16:10:00+00:00;3,435;3,315;28,34;45,342;445700;102400000;102400000;102400000;5310800;5219400;5145700;453400;484700;513100;air;Tree35
2024-06-03 16:11:00+00:00;3,436;3,314;28,26;45,535;447800;102400000;102400000;102400000;5300500;5239500;5179800;458000;488200;517400;air;Tree35
2024-06-03 16:13:00+00:00;3,437;3,315;28,19;45,608;444300;102400000;102400000;102400000;5342000;5259700;5165100;457400;490600;513100;air;Tree35
2024-06-03 16:14:00+00:00;3,435;3,313;28,16;45,628;450200;102400000;102400000;102400000;5357700;5290200;5199600;459200;493100;517000;air;Tree35
2024-06-03 16:15:00+00:00;3,436;3,315;28,08;45,771;447200;102400000;102400000;102400000;5384100;5310800;5239500;461700;493400;517000;air;Tree35
2024-06-03 16:16:00+00:00;3,435;3,315;28,04;47,024;451100;102400000;102400000;102400000;5363000;5259700;5165100;459200;489600;515000;air;Tree35
2024-06-03 16:18:00+00:00;3,436;3,314;27,94;47,96;446600;102400000;102400000;102400000;5249500;5189700;5136000;453800;486400;512000;air;Tree35
2024-06-03 16:19:00+00:00;3,436;3,314;27,79;50,163;437500;102400000;102400000;100054900;5160300;5064600;4981400;446900;480300;507000;air;Tree35
2024-06-03 16:20:00+00:00;3,437;3,315;27,63;50,745;436900;102400000;102400000;98922200;5031900;4981400;4958800;444900;477900;502900;air;Tree35
2024-06-03 16:21:00+00:00;3,437;3,313;27,42;50,578;431900;102400000;102400000;98034400;5083400;5018000;4936400;444600;477600;504000;air;Tree35
2024-06-03 16:24:00+00:00;3,435;3,315;27,07;51,355;435200;102400000;102400000;100054900;5088100;4981400;4896500;443100;482300;507800;air;Tree35
2024-06-03 16:25:00+00:00;3,434;3,314;27,07;51,173;439400;102400000;102400000;100169600;5140800;5050500;4940800;454100;475600;505100;air;Tree35
2024-06-03 16:26:00+00:00;3,435;3,313;27,17;50,782;439200;102400000;102400000;101213800;5136000;5050500;4954300;450500;484700;511200;air;Tree35
2024-06-03 16:28:00+00:00;3,437;3,316;27,32;49,887;439700;102400000;102400000;101803400;5274900;5189700;5008800;455000;487800;512700;air;Tree35
2024-06-03 16:29:00+00:00;3,436;3,315;27,37;49,228;443100;102400000;102400000;102400000;5224400;5184800;5131200;456800;486100;512700;air;Tree35
2024-06-03 16:30:00+00:00;3,434;3,315;27,35;49,842;444900;102400000;102400000;102400000;5194600;5199600;5097600;457100;488800;515800;air;Tree35
2024-06-03 16:31:00+00:00;3,44;3,196;27,27;49,678;442300;102400000;102400000;102400000;5209500;5160300;5112000;456800;490600;517400;air;Tree35
2024-06-03 16:33:00+00:00;3,441;3,19;27,18;50,883;442300;102400000;102400000;102400000;5194600;5074000;5008800;450200;488500;509300;air;Tree35
2024-06-03 16:34:00+00:00;3,436;3,316;26,98;51,198;441400;102400000;102400000;102400000;5165100;5097600;4990500;453800;488800;512300;air;Tree35
2024-06-03 16:35:00+00:00;3,436;3,318;26,78;52,374;439700;102400000;102400000;100515300;5136000;5078700;4999600;451900;486400;502900;air;Tree35
2024-06-03 16:37:00+00:00;3,44;3,188;26,67;53,009;441100;102400000;102400000;101566800;5145700;5045800;4976900;455900;481600;503300;air;Tree35
2024-06-03 16:38:00+00:00;3,44;3,19;26,56;53,188;438300;102400000;102400000;100979900;5184800;5074000;5022600;449600;480300;508500;air;Tree35
2024-06-03 16:39:00+00:00;3,437;3,319;26,46;53,353;440900;102400000;102400000;101803400;5239500;5107200;5022600;449600;485700;513900;air;Tree35
2024-06-03 16:40:00+00:00;3,436;3,317;26,36;53,841;442300;102400000;102400000;101213800;5155400;5107200;5008800;450800;484000;507800;air;Tree35
2024-06-03 16:42:00+00:00;3,436;3,314;26,3;53,499;442900;102400000;102400000;102280100;5204500;5136000;5078700;451300;485400;514300;air;Tree35
2024-06-03 16:43:00+00:00;3,439;3,189;26,27;52,872;448700;102400000;102400000;102400000;5290200;5194600;5107200;455000;489900;513900;air;Tree35
2024-06-03 16:44:00+00:00;3,437;3,319;26,26;52,765;449600;102400000;102400000;102400000;5331500;5244500;5150500;457100;492000;515800;air;Tree35
2024-06-03 16:45:00+00:00;3,44;3,318;26,26;52,212;449000;102400000;102400000;102400000;5373500;5280000;5219400;461400;493800;519400;air;Tree35
2024-06-03 16:47:00+00:00;3,44;3,18;26,28;52,614;455300;102400000;102400000;102400000;5352400;5280000;5209500;461400;495200;520500;air;Tree35
2024-06-03 16:48:00+00:00;3,437;3,318;26,35;51,671;453800;102400000;102400000;102400000;5421500;5310800;5244500;466100;495200;523700;air;Tree35
2024-06-03 16:49:00+00:00;3,44;3,932;26,42;51,641;456500;102400000;102400000;102400000;5410800;5331500;5264700;461400;502200;524900;air;Tree35
2024-06-03 16:50:00+00:00;3,441;3,167;26,41;52,658;454400;102400000;102400000;102400000;5384100;5290200;5199600;461700;495600;519700;air;Tree35
2024-06-03 16:52:00+00:00;3,441;2,931;26,32;53,304;451300;102400000;102400000;102400000;5331500;5214500;5121600;457100;490600;518200;air;Tree35
2024-06-03 16:53:00+00:00;3,443;3,131;26,23;54,32;446600;102400000;102400000;102400000;5269800;5184800;5088100;456200;488800;512000;air;Tree35
2024-06-03 16:54:00+00:00;3,443;2,612;26,11;53,602;446600;102400000;102400000;102400000;5310800;5224400;5131200;456200;489600;516600;air;Tree35
2024-06-03 16:55:00+00:00;3,442;2,612;26,05;53,881;451300;102400000;102400000;102400000;5300500;5244500;5145700;456500;493100;516600;air;Tree35
2024-06-03 16:57:00+00:00;3,442;2,611;25,95;54,405;448700;102400000;102400000;102400000;5290200;5179800;5121600;456500;490300;520500;air;Tree35
2024-06-03 16:58:00+00:00;3,443;2,61;25,91;54,86;446900;102400000;102400000;102400000;5264700;5174900;5064600;455300;490600;512700;air;Tree35
2024-06-03 16:59:00+00:00;3,441;2,609;25,82;55,38;447500;102400000;102400000;102400000;5274900;5160300;5059900;454100;487100;510000;air;Tree35
2024-06-03 17:21:00+00:00;3,443;2,611;31,46;41,584;203300;31515200;29775500;27646400;1714800;1553800;1313600;176200;175800;182800;fire;Tree35
2024-06-03 17:22:00+00:00;3,442;2,611;31,65;40,897;176600;25847300;24458200;22329100;1450400;1417300;1396900;198800;177100;181800;fire;Tree35
2024-06-03 17:23:00+00:00;3,442;2,611;32,28;41,991;82500;7403500;6863800;5537000;425200;382800;321000;53700;49200;38800;fire;Tree35
2024-06-03 17:25:00+00:00;3,442;2,61;33,52;39,027;30800;1317400;1155700;934900;97200;83000;76300;33600;42000;52400;fire;Tree35
2024-06-03 17:26:00+00:00;3,444;2,613;34,76;37,129;39700;2035700;1764700;1294900;126500;105600;91000;29400;31800;34000;fire;Tree35
2024-06-03 17:27:00+00:00;3,441;2,607;36,02;35,328;19800;606000;471900;283400;41000;35600;31300;15000;13900;13100;fire;Tree35
2024-06-03 17:28:00+00:00;3,442;2,609;36,85;34,326;15100;377900;278100;181300;32000;30100;28400;18700;22700;22400;fire;Tree35
2024-06-03 17:30:00+00:00;3,441;2,611;36,83;32,232;26600;986900;809100;561700;70900;65100;60100;29700;38800;46300;fire;Tree35
2024-06-03 17:31:00+00:00;3,441;2,609;36,48;31,379;59400;3608800;3109500;2433000;251600;238600;231500;76700;108600;130300;fire;Tree35
2024-06-03 17:32:00+00:00;3,441;2,603;36,26;32,018;80300;6033500;5179800;4326300;391300;362200;345700;95200;121000;139500;fire;Tree35
2024-06-03 17:33:00+00:00;3,442;2,612;36,45;32,799;53000;2993000;2305600;1423200;138000;116700;100200;30900;32700;37200;fire;Tree35
2024-06-03 17:35:00+00:00;3,441;2,607;37,46;32,048;20200;603900;455900;300300;43800;36500;31800;17500;19800;20700;fire;Tree35
2024-06-03 17:36:00+00:00;3,441;2,614;38,56;29,765;33000;1429100;1224100;923500;108400;98400;88000;34000;42400;52300;fire;Tree35
2024-06-03 17:37:00+00:00;3,443;2,608;40,3;27,016;58500;3627900;3097100;2541700;263700;256500;251200;78400;111500;139900;fire;Tree35
2024-06-03 17:38:00+00:00;3,441;2,607;40,69;25,892;97200;8329400;7013600;5686900;494200;469700;450800;104800;128600;151300;fire;Tree35
2024-06-03 17:40:00+00:00;3,441;2,603;40,08;26,542;110000;10291400;8841800;7383500;605000;582300;564000;127800;161200;193900;fire;Tree35
2024-06-03 17:41:00+00:00;3,442;2,862;38,92;27,735;128000;13149200;11385600;9697500;756600;721300;698400;143600;177500;209100;fire;Tree35
2024-06-03 17:42:00+00:00;3,442;2,822;37,48;29,535;140500;15315700;13684600;11529900;867200;827800;798200;159400;204400;235300;fire;Tree35
2024-06-03 17:43:00+00:00;3,44;2,629;36,11;32,314;105100;9470500;8198100;6666900;537800;507800;484700;123200;159700;201300;fire;Tree35
2024-06-03 17:45:00+00:00;3,441;2,622;34,78;34,183;106400;9503400;8386900;6458000;500000;448400;406700;91500;123200;142600;fire;Tree35
2024-06-03 17:46:00+00:00;3,438;2,624;33,67;36,018;87400;7063500;6254600;4883400;407700;362200;340500;90500;113200;125700;fire;Tree35
2024-06-03 17:47:00+00:00;3,438;2,712;32,84;38,126;98200;8106800;7383500;6477100;533100;488200;457700;114900;156200;191900;fire;Tree35
2024-06-03 17:48:00+00:00;3,435;2,659;32,08;39,453;129500;12595800;11361900;9503400;712300;664500;618100;119600;146800;167900;fire;Tree35
2024-06-03 17:50:00+00:00;3,435;2,646;31,39;40,588;124300;11603300;10663100;9099600;691400;615300;540700;111800;138900;160200;fire;Tree35
2024-06-03 17:51:00+00:00;3,432;3,291;30,82;41,987;114500;10224000;9301100;7878800;615300;574400;545100;122700;149000;163500;fire;Tree35
2024-06-03 17:52:00+00:00;3,433;2,551;30,36;43,765;72900;5027300;4285600;3195000;281500;247600;225400;71600;87500;101600;fire;Tree35
2024-06-03 17:53:00+00:00;3,432;2,515;30,07;44,813;59900;3615900;3090100;2205100;201400;163400;139100;39600;42900;47900;fire;Tree35
2024-06-03 17:55:00+00:00;3,432;2,473;29,75;45,686;35100;1524300;1286400;996300;117100;104800;95700;39200;48300;54100;fire;Tree35
2024-06-03 17:56:00+00:00;3,432;2,448;29,37;46,234;40000;1840800;1631800;1273200;145300;134100;126300;50500;60500;63800;fire;Tree35
2024-06-03 17:57:00+00:00;3,432;2,413;28,98;47,15;50000;2522900;2228500;1740000;176900;157500;134100;37200;41200;44100;fire;Tree35
2024-06-03 17:58:00+00:00;3,43;2,416;28,68;47,619;45300;2201500;1975400;1574400;173300;164600;151600;50900;66000;85500;fire;Tree35
2024-06-03 18:00:00+00:00;3,43;2,414;28,35;48,995;54500;2828700;2439500;1773900;170700;145500;125900;40300;44800;54200;fire;Tree35
2024-06-03 18:01:00+00:00;3,427;2,448;28,15;48,743;68000;4047400;3709300;3145300;304100;286200;271000;80500;108800;132800;fire;Tree35
2024-06-03 18:02:00+00:00;3,429;2,457;27,86;49,537;99300;7309300;6687300;5634100;504400;478600;457400;108400;130600;148600;fire;Tree35
2024-06-03 18:03:00+00:00;3,43;2,465;27,62;50,17;83100;5752800;5184800;4145700;364900;325900;292100;76700;94300;106500;fire;Tree35
2024-06-03 18:05:00+00:00;3,428;2,437;27,38;50,709;79500;5326300;4727000;3880600;349200;319500;289900;77900;90500;98200;fire;Tree35
2024-06-03 18:06:00+00:00;3,428;2,408;27,15;51,357;86600;6183800;5639900;4789200;435500;409400;391100;106500;142400;167100;fire;Tree35
2024-06-03 18:07:00+00:00;3,425;2,377;26,87;51,979;121500;10301100;9356900;7647100;599700;542500;498900;112900;129200;142800;fire;Tree35
2024-06-03 18:08:00+00:00;3,424;2,35;26,62;52,484;112000;9160700;8399800;7217600;586300;538600;506300;118900;147700;168700;fire;Tree35
2024-06-03 18:10:00+00:00;3,425;2,317;26,4;52,867;129400;11517700;10621700;9031900;704900;659300;623200;135700;164200;195200;fire;Tree35
2024-06-03 18:11:00+00:00;3,423;2,289;26,2;53,167;141400;13684600;12388600;10369600;784900;722900;681000;140000;174900;193200;fire;Tree35
2024-06-03 18:12:00+00:00;3,422;2,264;26,02;53,229;147000;14757000;13557300;11591000;882900;837900;800600;163100;209800;245300;fire;Tree35
2024-06-03 18:13:00+00:00;3,421;2,252;25,83;53,759;174800;19343500;17741200;15489400;1106100;1054800;1006600;193600;238900;272300;fire;Tree35
2024-06-03 18:15:00+00:00;3,418;2,257;25,68;54,327;181300;20680300;18908200;16420900;1160600;1103400;1045100;195300;231800;262900;fire;Tree35
2024-06-03 18:16:00+00:00;3,417;2,271;25,54;54,888;167900;18649900;16929900;14777000;1055600;1002200;956500;183200;227300;256300;fire;Tree35
2024-06-03 18:17:00+00:00;3,415;2,263;25,44;55,606;119400;10570300;9238200;7572900;597000;556600;515000;123900;154600;174200;fire;Tree35
2024-06-03 18:18:00+00:00;3,414;2,232;25,38;55,886;139000;13540400;12215400;10429000;805300;756200;716800;154100;199500;236300;fire;Tree35
2024-06-03 18:21:00+00:00;3,409;2,18;25,07;56,683;173900;19621500;17770000;15667200;1096300;1033200;979200;183600;224300;254000;fire;Tree35
2024-06-03 18:22:00+00:00;3,408;2,167;24,93;56,818;183000;21284800;19498900;17291800;1196200;1136500;1093700;202600;248900;284100;fire;Tree35
2024-06-03 18:24:00+00:00;3,406;2,196;24,78;57,14;203200;24707200;22238200;19835300;1330300;1267300;1206800;211900;249800;278700;fire;Tree35
2024-06-03 18:25:00+00:00;3,403;2,194;24,65;57,438;201600;24568300;22036300;19639100;1336800;1275600;1228500;220300;269300;308200;fire;Tree35
2024-06-03 18:26:00+00:00;3,403;2,158;24,52;57,753;219000;27982900;25426100;22329100;1504200;1411400;1360700;234500;282700;318900;fire;Tree35
2024-06-03 18:27:00+00:00;3,401;2,121;24,4;58,161;219600;27875700;25695300;22329100;1462800;1401300;1343300;231000;277800;310400;fire;Tree35
2024-06-03 18:29:00+00:00;3,398;2,085;24,3;58,513;213900;26930700;24665400;21222700;1407000;1312300;1236300;214300;253300;283600;fire;Tree35
2024-06-03 18:34:00+00:00;3,392;0,796;23,87;59,611;197600;23084100;21099800;18875500;1288800;1221900;1171600;210600;255600;290600;fire;Tree35
2024-06-03 18:35:00+00:00;3,388;0,853;23,78;59,59;216900;27232900;24847700;21838000;1467500;1398400;1351300;231800;280100;318600;fire;Tree35
2024-06-03 18:37:00+00:00;3,384;0,579;23,53;60,211;237600;31698100;28908600;25680200;1689400;1621200;1564500;251600;300100;337500;fire;Tree35
2024-06-03 18:39:00+00:00;3,382;0,519;23,42;60,418;243700;32940900;30041700;27165100;1760200;1681000;1619200;257300;305200;343900;fire;Tree35
2024-06-03 18:40:00+00:00;3,379;0,606;23,32;60,597;250000;33991700;31111300;27893500;1807900;1732200;1676900;262200;310700;347800;fire;Tree35
2024-06-03 18:41:00+00:00;3,378;0,456;23,25;60,585;253500;34721000;32117600;28475300;1834700;1742200;1688300;259700;302700;335100;fire;Tree35
2024-06-03 18:43:00+00:00;3,376;0,402;23,18;60,706;248900;34285100;31022900;27893500;1799600;1727900;1661600;262900;311300;349200;fire;Tree35
2024-06-03 18:44:00+00:00;3,37;0,398;23,14;60,494;255400;36187700;33015600;29554000;1905100;1815200;1762400;272100;320700;358400;fire;Tree35
2024-06-03 18:45:00+00:00;3,369;0,313;23,12;61,232;228500;30000400;27064200;22890600;1541500;1433600;1354000;217600;235300;246500;fire;Tree35
2024-06-03 18:46:00+00:00;3,366;0,294;23,06;62,907;175700;20333800;18244900;16035200;1136500;1079000;1019400;178600;214600;235900;fire;Tree35
2024-06-03 18:48:00+00:00;3,365;0,13;23;63,479;173000;19603900;17842600;15895200;1119700;1049900;990500;165100;181400;197700;fire;Tree35
2024-06-03 18:49:00+00:00;3,363;0,073;22,91;63,49;168400;18713800;16982600;15135300;1078100;1023200;961900;175100;211900;244100;fire;Tree35
2024-06-03 18:50:00+00:00;3,361;0,11;22,84;63,799;196100;22606400;20758900;18762000;1299900;1244200;1201500;215100;261200;296900;fire;Tree35
2024-06-03 18:51:00+00:00;3,359;0,074;22,78;64,597;200500;23256200;21059100;18398600;1254500;1155700;1077300;177500;195400;203900;fire;Tree35
2024-06-03 18:53:00+00:00;3,357;0,049;22,76;64,793;160900;17088900;15402100;13797000;994100;929800;873900;176200;228200;266500;fire;Tree35
2024-06-03 18:54:00+00:00;3,354;0,035;22,72;64,368;201300;23506400;21494200;19412300;1340700;1274400;1229600;216800;262900;298200;fire;Tree35
2024-06-03 18:55:00+00:00;3,353;0,037;22,65;64,308;219400;27420900;25235200;22559700;1534600;1453500;1392700;233500;280300;317700;fire;Tree35
2024-06-03 18:56:00+00:00;3,351;0,021;22,59;64,452;230500;29674400;27266900;24735200;1630800;1561800;1505800;244600;288200;325500;fire;Tree35
2024-06-03 18:58:00+00:00;3,349;0,017;22,53;64,749;237100;30631400;28181400;25485500;1683100;1600300;1534600;245500;288200;321900;fire;Tree35
2024-06-03 18:59:00+00:00;3,348;0,016;22,46;64,874;220700;28054700;25119200;21243400;1423200;1309800;1231800;204500;230700;248000;fire;Tree35
